id|corregimientos_id|name
3812|244|El Conejo
3813|288|El Conejo
3814|61|El Conejo
3815|38|El Conejo
3816|213|El Conejo
3817|88|El Conejo
3818|85|El Conejo o Boca del Conejo
3819|384|El Congal
3820|257|El Congal
3821|176|El Congal
3822|116|El Congal
3823|275|El Congal
3824|101|El Congal
3825|394|El Congal
3826|304|El Congal
3827|441|El Congo
3828|115|El Congo
3829|99|El Congo
3830|163|El Congo o Santa Clara
3831|54|El Cope
3832|230|El Cope
3833|5|El Cope
3834|349|El Cope
3835|10|El Cope
3836|318|El Cope
3837|289|El Cope
3838|505|El Cope
3839|493|El Cope
3840|85|El Cope
3841|558|El Cope
3842|540|El Cope
3843|353|El Cope
3844|563|El Cope
3845|84|El Cope
3846|117|El Copecito
3847|49|El Copihua
3848|116|El Coquillo
3849|77|El Coquito
3850|180|El Coral
3851|175|El Coralillo
3852|93|El Corcovado
3853|194|El Coro
3854|567|El Corocito
3855|289|El Corotú
3856|132|El Corotú
3857|517|El Corozo
3858|96|El Corozo
3859|53|El Corozo
3860|343|El Corozo
3861|192|El Corral
3862|424|El Corralito
3863|568|El Corro
3864|390|El Cortado
3865|49|El Cortezo
3866|318|El Cortezo
3867|63|El Cortezo
3868|504|El Cortezo
3869|213|El Cortezo
3870|543|El Cortezo
3871|49|El Cortezo Abajo
3872|504|El Corzo
3873|341|El Cosme
3874|5|El Cozme
3875|413|El Creo
3876|289|El Criollo
3877|468|El Criollo
3878|76|El Cristal
3879|317|El Cristo
3880|94|El Cristo
3881|349|El Cristo
3882|368|El Cristo
3883|569|El Cristo
3884|252|El Cristo Abajo
3885|252|El Cristo Arriba
3886|252|El Cristo Centro
3887|44|El Cruce
3888|512|El Cruce
3889|373|El Cruce
3890|96|El Cruce
3891|554|El Cruce
3892|570|El Cruce
3893|284|El Cruce de Arosemena
3894|185|El Cruce de Caisán
3895|194|El Cruce de Flor Amarilla
3896|47|El Cruce de Majecito
3897|179|El Cruce de Santa Clara
3898|571|El Cruce del Montero
3899|85|El Cruce o Loma del Sano
3900|1|El Crudo
3901|31|El Cuaco
3902|157|El Cuaco
3903|238|El Cuaicito
3904|186|El Cuartillo
3905|9|El Cuartillo
3906|82|El Cuay
3907|205|El Cucharo
3908|29|El Cucuate
3909|54|El Cucurucho
3910|454|El Cuipal
3911|265|El Cuipal
3912|32|El Cutarro
3913|92|El Desbarrancado
3914|208|El Desfiladero
3915|17|El Desierto
3916|168|El Desierto
3917|41|El Desierto
3918|157|El Deslampao
3919|308|El Desmayo
3920|286|El Divorcio
3921|115|El Dominical
3922|154|El Dominical
3923|117|El Dormidero
3924|572|El Dormilon
3925|573|El Dormilon
3926|34|El Duende
3927|374|El Ejido
3928|666|El Ejido
3929|259|El Embalsadero
3930|345|El Empalme
3931|387|El Encanto
3932|22|El Encanto
3933|574|El Encanto
3934|282|El Encanto
3935|99|El Encanto
3936|501|El Encanto Arriba
3937|10|El Entradero
3938|181|El Entradero
3939|173|El Entregadero
3940|16|El Escobal
3941|332|El Escobal
3942|575|El Escobal
3943|100|El Escobal
3944|85|El Escobalito
3945|203|El Escuchadero
3946|419|El Esfuerzo
3947|660|El Espavé
3948|215|El Espave
3949|527|El Espave
3950|571|El Espave
3951|462|El Espave
3952|498|El Espave
3953|116|El Espave
3954|172|El Espavecito
3955|447|El Espaveito
3956|544|El Espaveito
3957|576|El Espaveito
3958|154|El Espavelar
3959|390|El Espinal
3960|274|El Espinal
3961|512|El Espinal
3962|573|El Espinal
3963|393|El Espinito
3964|481|El Espinito
3965|117|El Espinito
3966|187|El Espinito
3967|358|El Espino
3968|218|El Espino
3969|34|El Espino
3970|453|El Espino
3971|577|El Espino
3972|61|El Espino
3973|207|El Espino
3974|117|El Espino
3975|470|El Espino
3976|173|El Espino Abajo
3977|173|El Espino Arriba
3978|543|El Espino Arriba
3979|176|El Espino de La Sabana
3980|104|El Espino de Santa Rosa
3981|15|El Espino o Las Guías de Occidente
3982|151|El Esquinado
3983|357|El Estacon
3984|365|El Esterito
3985|570|El Estero
3986|368|El Estero de San José
3987|124|El Estero de San José
3988|32|El Estillero
3989|115|El Estillero
3990|116|El Estillero
3991|10|El Faldar
3992|154|El Faldar
3993|424|El Faldar
3994|357|El Faldar
3995|578|El Faro
3996|259|El Felipe
3997|194|El Fermin
3998|479|El Fifi
3999|175|El Filo
4000|176|El Fite
4001|462|El Flaire
4002|173|El Flor
4003|479|El Flor
4004|213|El Flor
4005|543|El Flor
4006|29|El Flor No.1
4007|29|El Flor No.2
4008|26|El Floral
4009|95|El Fondo
4010|517|El Fondo
4011|24|El Fraile
4012|39|El Fraile
4013|209|El Frailecito
4014|27|El Francés Arriba
4015|330|El Frijol
4016|85|El Furutunga
4017|77|El Gabriel
4018|441|El Gago o Puerto El Gago
4019|512|El Galapaguero
4020|160|El Galgo
4021|175|El Gallito
4022|3|El Gallo
4023|7|El Gallo
4024|250|El Gallo
4025|231|El Gallo
4026|175|El Gallo
4027|542|El Gallo
4028|159|El Gallote
4029|181|El Gallote
4030|224|El Gallote
4031|229|El Gallote
4032|68|El Garril
4033|112|El Garrote
4034|394|El Gasparillal
4035|343|El Gato
4036|480|El Gavilan
4037|88|El Gavilan
4038|126|El Giral
4039|40|El Golfo
4040|47|El Gorgas
4041|85|El Granadino
4042|282|El Grillo
4043|95|El Guabal
4044|406|El Guabal
4045|277|El Guabal
4046|239|El Guabal
4047|240|El Guabal
4048|134|El Guabal
4049|35|El Guabilo
4050|186|El Guabino
4051|201|El Guabino
4052|198|El Guabito
4053|149|El Guabo
4054|82|El Guabo
4055|206|El Guabo
4056|208|El Guabo
4057|257|El Guabo
4058|435|El Guabo
4059|69|El Guabo
4060|426|El Guabo
4061|224|El Guabo
4062|37|El Guabo
4063|558|El Guabo
4064|145|El Guabo
4065|62|El Guabo
4066|77|El Guabo
4067|154|El Guabo
4068|579|El Guabo
4069|170|El Guabo
4070|199|El Guabo
4071|31|El Guanabano
4072|81|El Guanabano
4073|238|El Guanabano
4074|32|El Guanabano
4075|181|El Guanabano
4076|462|El Guanábano
4077|150|El Guanábano
4078|111|El Guanche
4079|127|El Guanico
4080|25|El Guaracho
4081|330|El Guarumal
4082|263|El Guarumal
4083|413|El Guarumito
4084|172|El Guarumo
4085|354|El Guarumo
4086|292|El Guasimito
4087|292|El Guásimo
4088|92|El Guásimo
4089|195|El Guásimo
4090|353|El Guásimo
4091|99|El Guásimo
4092|401|El Guásimo
4093|518|El Guayabal
4094|274|El Guayabal
4095|88|El Guayabal Nº1
4096|502|El Guayabal o Guayabal
4097|511|El Guayabito
4098|553|El Guayabito
4099|211|El Guayabito
4100|293|El Guayabito
4101|341|El Guayabito
4102|76|El Guayabito
4103|558|El Guayabito
4104|219|El Guayabo
4105|175|El Guayabo
4106|349|El Guayabo
4107|318|El Guayabo
4108|124|El Guayabo
4109|493|El Guayabo
4110|50|El Guayabo
4111|172|El Guayabo
4112|61|El Guayabo
4113|436|El Guayabo
4114|57|El Guayabo
4115|381|El Guayabo
4116|176|El Guayabo
4117|205|El Guayabo
4118|344|El Guayabo
4119|306|El Guayabo
4120|194|El Guayabo
4121|550|El Guayabo
4122|370|El Guayabo
4123|390|El Guayabo
4124|576|El Guayabo
4125|488|El Guayacan
4126|330|El Guayacan
4127|35|El Guaymie
4128|29|El Guineo
4129|141|El Gure
4130|210|El Gusanillo
4131|192|El Hacha
4132|204|El Harino
4133|279|El Harino
4134|151|El Harino
4135|10|El Harino
4136|580|El Harino
4137|154|El Harino
4138|95|El Harquin
4139|545|El Hatillito
4140|173|El Hatillo
4141|440|El Hatillo
4142|581|El Hatillo
4143|423|El Hatillo
4144|374|El Hatillo
4145|172|El Hatillo
4146|470|El Hatillo
4147|100|El Hatillo
4148|238|El Hatillo
4149|456|El Hatillo
4150|137|El Hato
4151|488|El Hato
4152|551|El Hato
4153|390|El Hato
4154|141|El Hato
4155|245|El Hato
4156|408|El Hato
4157|341|El Hato
4158|239|El Hato
4159|9|El Hato
4160|65|El Hato
4161|290|El Hato
4162|54|El Hato Antiguo
4163|201|El Hato de Guabino
4164|263|El Hato de San José
4165|124|El Hato La Estrella
4166|96|El Hato o Hato Nuevo
4167|339|El Hato o La Galera
4168|330|El Helechal
4169|173|El Hervedor o El Cobre
4170|81|El Higo
4171|270|El Higo
4172|368|El Higo
4173|318|El Higo
4174|328|El Higo
4175|136|El Higo
4176|670|El Higo
4177|88|El Higo
4178|318|El Higo Abajo o Bajo del Pueblo
4179|222|El Higo No.2
4180|62|El Higo o El Higuito
4181|75|El Higueron
4182|408|El Higueron
4183|176|El Higueron
4184|72|El Higueron
4185|481|El Higuito
4186|408|El Higuito
4187|582|El Higuito
4188|213|El Higuito
4189|543|El Higuito
4190|35|El Higuito de La Cañada
4191|558|El Higuito de Señales
4192|150|El Hinojal
4193|175|El Hinojal
4194|220|El Hinojal Arriba
4195|180|El Horcon
4196|53|El Horcon
4197|305|El Horconcito
4198|290|El Horconcito
4199|431|El Hormigal
4200|342|El Hortigo
4201|424|El Hortigo
4202|157|El Huacal
4203|309|El Huacal
4204|147|El Huacal
4205|34|El Hueco
4206|504|El Hueco o Rincón Hondo
4207|85|El Iguanerito
4208|281|El Iguano
4209|195|El Iguano
4210|124|El Indio
4211|238|El Ingles
4212|211|El Instante
4213|328|El Irlandes
4214|451|El Jacintal o Nuario
4215|54|El Jacinto
4216|181|El Jacinto
4217|127|El Jacinto
4218|540|El Jacinto
4219|173|El Jagua
4220|87|El Jagua
4221|141|El Jagua
4222|435|El Jagua
4223|341|El Jagua
4224|172|El Jagua
4225|121|El Jagua
4226|77|El Jagua
4227|353|El Jagua
4228|188|El Jagua
4229|205|El Jagua
4230|290|El Jagua
4231|656|El Jagüito
4232|12|El Jagüito
4233|61|El Jagüito
4234|223|El Jagüito
4235|224|El Jagüito
4236|341|El Jaguito
4237|573|El Jato
4238|513|El Jazmin
4239|389|El Jazmin
4240|95|El Jazmin
4241|568|El Jazmin
4242|523|El Jazmin
4243|13|El Jazmin
4244|389|El Jazmincito
4245|322|El Jengibre
4246|318|El Jobal
4247|200|El Jobito
4248|321|El Jobito
4249|506|El Jobito
4250|15|El Jobito
4251|108|El Jobito
4252|115|El Jobito
4253|195|El Jobito
4254|183|El Jobo
4255|302|El Jobo
4256|319|El Jobo
4257|230|El Jobo
4258|218|El Jobo
4259|286|El Jobo
4260|365|El Jobo
4261|390|El Jobo
4262|453|El Jobo
4263|295|El Jobo
4264|462|El Jobo
4265|12|El Jobo
4266|60|El Jobo
4267|62|El Jobo
4268|154|El Jobo
4269|457|El Jobo
4270|203|El Jobo
4271|266|El Jobo
4272|290|El Jobo
4273|178|El Jobo
4274|10|El Jobo
4275|374|El Jobo
4276|209|El Jobo
4277|417|El Jobo
4278|375|El Jobo
4279|265|El Jobo Arriba
4280|154|El Jobo Arriba
4281|551|El Jobo o Los Gutierrez
4282|115|El Jordan
4283|72|El Juan
4284|72|El Juanon
4285|542|El Juncal
4286|150|El Juncal
4287|20|El Juncal
4288|289|El Junco
4289|150|El Junquito
4290|137|El Junquito o Los Vásquez
4291|72|El Junquito o Los Vásquez
4292|131|El Kremlin
4293|154|El Ladrillal de San Cristóbal
4294|343|El Lagartero
4295|494|El Laguito
4296|58|El Laguito
4297|33|El Largo
4298|24|El Lavadero
4299|75|El Letrero
4300|184|El Letrero
4301|533|El Líbano
4302|154|El Limite
4303|226|El Limóm
4304|204|El Limón
4305|156|El Limón
4306|73|El Limón
4307|218|El Limón
4308|384|El Limón
4309|454|El Limón
4310|87|El Limón
4311|44|El Limón
4312|289|El Limón
4313|556|El Limón
4314|247|El Limón
4315|186|El Limón
4316|187|El Limón
4317|381|El Limón
4318|15|El Limón
4319|100|El Limón
4320|576|El Limón
4321|192|El Limón
4322|101|El Limón
4323|482|El Limón
4324|71|El Limón
4325|481|El Limón
4326|115|El Limón N° 1
4327|154|El Limón N° 1
4328|115|El Limón No.2
4329|491|El Limóncito
4330|178|El Liri
4331|40|El Lirial
4332|454|El Lirio
4333|430|El Lirio
4334|534|El Lirio
4335|259|El Llanillo
4336|47|El Llanito
4337|157|El Llano
4338|159|El Llano
4339|47|El Llano
4340|109|El Llano
4341|251|El Llano U Once de Octubre
4342|200|El Llanon
4343|72|El Llanon
4344|463|El Loro
4345|544|El Loro
4346|576|El Loro
4347|81|El Macanito
4348|423|El Macanito
4349|43|El Macano
4350|160|El Macano
4351|173|El Macano
4352|10|El Macano
4353|442|El Macano
4354|144|El Macano
4355|186|El Macano
4356|53|El Macano
4357|542|El Macano
4358|176|El Macano
4359|203|El Macano
4360|27|El Macano
4361|270|El Macano
4362|81|El Macano o Macano Abajo
4363|22|El Machetazo
4364|231|El Machito
4365|244|El Machito
4366|151|El Macho
4367|49|El Macho
4368|238|El Macho
4369|244|El Macho
4370|95|El Macho
4371|25|El Macho
4372|136|El Macho
4373|40|El Macho
4374|208|El Madril
4375|171|El Madril
4376|141|El Madroño
4377|426|El Madroño
4378|34|El Mague
4379|157|El Mamey
4380|427|El Mamey
4381|273|El Mamey
4382|394|El Mamey
4383|172|El Mamey
4384|187|El Mamey
4385|62|El Mamey
4386|176|El Mamey
4387|99|El Mamey
4388|122|El Mamey
4389|365|El Manantial
4390|423|El Mangal
4391|53|El Mangal
4392|209|El Manglar
4393|266|El Manglarito
4394|443|El Manglillo
4395|171|El Mango
4396|290|El Mango
4397|512|El Mangote
4398|534|El Mangote
4399|393|El Mangote
4400|500|El Mangote
4401|85|El Manguito
4402|48|El Manguito
4403|76|El Manto
4404|44|El Manzano
4405|388|El Marañón
4406|528|El Marañón
4407|223|El Marañón
4408|289|El Marañón
4409|453|El Marañón
4410|341|El Marañón
4411|88|El Marañón
4412|290|El Marañón
4413|141|El Marañón
4414|543|El Marañón
4415|172|El Marañón de Campana
4416|112|El María
4417|244|El María
4418|252|El María
4419|583|El María
4420|157|El María
4421|435|El María
4422|99|El María o La Maridosa
4423|132|El Marin
4424|60|El Martín
4425|535|El Martín
4426|37|El Martirio
4427|72|El Matillo
4428|132|El Maure
4429|342|El Melchor
4430|293|El Melon
4431|61|El Mero
4432|62|El Mesano
4433|194|El Meso
4434|115|El Micho
4435|5|El Mielar
4436|168|El Mirador
4437|22|El Mirador
4438|208|El Mogollón
4439|368|El Mono
4440|85|El Mono
4441|24|El Mono
4442|244|El Mono
4443|176|El Montero
4444|544|El Montoso
4445|32|El Moreno
4446|237|El Morro Negrito o Morro Negro
4447|67|El Mostrencoso
4448|60|El Mulero
4449|33|El Muñoz
4450|170|El Murcielago
4451|173|El Murcielago
4452|88|El Murcielago
4453|162|El Muro
4454|13|El Muro o El Almendro
4455|204|El Nance
4456|358|El Nance
4457|248|El Nance
4458|530|El Nance
4459|413|El Nance
4460|548|El Nance
4461|203|El Nance
4462|486|El Nancecillo
4463|81|El Nancito
4464|230|El Nancito
4465|430|El Nancito
4466|115|El Nancito
4467|198|El Nancito
4468|353|El Nancito
4469|5|El Nanzal
4470|107|El Nanzal
4471|542|El Nanzal
4472|88|El Nanzal
4473|266|El Nanzal
4474|512|El Nanzal
4475|377|El Nanzal
4476|266|El Nanzal Arriba
4477|54|El Naranjal
4478|514|El Naranjal
4479|368|El Naranjal
4480|117|El Naranjal
4481|248|El Naranjal
4482|205|El Naranjal
4483|124|El Naranjal
4484|330|El Naranjal o Naranjal
4485|141|El Naranjito
4486|204|El Naranjo
4487|41|El Naranjo
4488|141|El Naranjo
4489|172|El Naranjo
4490|160|El Naranjo No.1
4491|178|El Naranjo No.1
4492|164|El Naranjo o Quebrada El Naranjo
4493|176|El Nay
4494|37|El Nazareno
4495|87|El Nazareno o Los Rincónes
4496|85|El Nazaret o El Calabazo
4497|26|El Negrito
4498|77|El Negrito
4499|204|El Nisperal
4500|368|El Nispero
4501|184|El Nispero
4502|209|El Nispero
4503|187|El Nispero
4504|491|El Noneco
4505|532|El Ñopo
4506|29|El Ñopo
4507|444|El Ñuco
4508|181|El Ñuquito
4509|444|El Ñuquito
4510|35|El Ojal
4511|496|El Olivo
4512|368|El Olivo
4513|482|El Olivo
4514|462|El Orejito
4515|37|El Oso
4516|462|El Otoal
4517|186|El Otro Lado
4518|233|El Pajarito
4519|385|El Pájaro
4520|210|El Pájaro
4521|443|El Pájaro
4522|388|El Pájaro
4523|389|El Pájaro
4524|393|El Pajonal
4525|35|El Pajonal
4526|96|El Pajoso
4527|584|El Palacio
4528|5|El Palmar
4529|192|El Palmar
4530|330|El Palmar
4531|164|El Palmar
4532|392|El Palmar
4533|39|El Palmar
4534|530|El Palmar
4535|61|El Palmar Abajo
4536|61|El Palmar Arriba
4537|43|El Palmar o Palmas Bellas
4538|46|El Palmar o Palmas Bellas
4539|407|El Palmarito
4540|150|El Palmarito
4541|175|El Palmarito
4542|390|El Palmillar
4543|419|El Palo
4544|410|El Palo
4545|62|El Palomo
4546|58|El Pantanal
4547|497|El Pantano
4548|164|El Pantano
4549|154|El Pantano
4550|366|El Pantano o Via Limón
4551|456|El Papayal
4552|208|El Papayo
4553|195|El Papayo
4554|341|El Papelillo
4555|42|El Paradero
4556|357|El Paradero
4557|37|El Paraíso
4558|343|El Paraíso
4559|176|El Pardo
4560|540|El Parque
4561|288|El Paso Real
4562|585|El Paso Real
4563|318|El Pastoreo
4564|95|El Pato
4565|252|El Pato
4566|63|El Pato Arriba
4567|56|El Pavo
4568|157|El Pavo
4569|96|El Pavo
4570|65|El Pavo
4571|56|El Pavo Abajo
4572|56|El Pavo Arriba
4573|244|El Pavon
4574|178|El Pavon
4575|172|El Pavon
4576|460|El Pedernal
4577|328|El Pedernal
4578|392|El Pedernal
4579|9|El Pedernal
4580|223|El Pedernal Abajo
4581|223|El Pedernal Arriba
4582|224|El Pedernal Arriba
4583|581|El Pedregosito
4584|200|El Pedregoso
4585|180|El Pedregoso
4586|330|El Pedregoso
4587|586|El Pedregoso
4588|581|El Pedregoso
4589|199|El Pedregoso
4590|95|El Pedregoso
4591|434|El Pedregoso
4592|341|El Pedregoso
4593|209|El Pedregoso
4594|96|El Pedregoso
4595|455|El Pedregoso
4596|150|El Pedregoso
4597|455|El Pedregoso Arriba
4598|386|El Pedrito
4599|587|El Pedrito
4600|240|El Pejal
4601|288|El Peligro
4602|429|El Peligro
4603|160|El Pelon
4604|53|El Penono
4605|690|El Peñón
4606|27|El Peñón
4607|238|El Peñón
4608|92|El Peñón
4609|76|El Peñón
4610|498|El Peñón
4611|417|El Peñón
4612|43|El Peñón
4613|434|El Peñoncito
4614|275|El Pepino
4615|257|El Pepino
4616|77|El Pera
4617|534|El Pereque
4618|194|El Perfecto
4619|408|El Perico
4620|205|El Pernal
4621|200|El Peru
4622|5|El Peru
4623|62|El Peru
4624|213|El Peru o Cocuy
4625|88|El Peru o Cocuy
4626|147|El Pianista
4627|210|El Picacho
4628|368|El Picacho
4629|198|El Picacho
4630|20|El Picacho
4631|576|El Picacho
4632|211|El Picacho
4633|96|El Picacho
4634|423|El Picador
4635|558|El Picadoral
4636|349|El Pichon
4637|132|El Pifa
4638|61|El Pifa
4639|545|El Pilón
4640|289|El Pilón
4641|211|El Pilón
4642|558|El Pilón
4643|88|El Pilón
4644|240|El Pino
4645|141|El Pino del Cobre
4646|77|El Pintado
4647|406|El Pinto
4648|368|El Pinzon
4649|224|El Piñal
4650|509|El Piñal
4651|9|El Piñal
4652|496|El Piñal
4653|462|El Piñal
4654|137|El Piñal No.1
4655|176|El Piñal Nº1
4656|176|El Piñal Nº2
4657|112|El Piral
4658|462|El Piral
4659|107|El Piral
4660|15|El Piral
4661|128|El Piral
4662|691|El Piro
4663|524|El Piro
4664|186|El Piro
4665|436|El Piro
4666|84|El Piro
4667|221|El Piro o San Martín de Porres
4668|417|El Piro o San Martín de Porres
4669|44|El Pital
4670|34|El Pital
4671|544|El Pital
4672|40|El Pital
4673|229|El Pital
4674|401|El Pital
4675|435|El Pito
4676|250|El Pixvae
4677|308|El Pixvae
4678|342|El Pixvae
4679|210|El Plan
4680|257|El Platano
4681|132|El Platito
4682|171|El Playon
4683|76|El Playon
4684|176|El Playon
4685|43|El POlánco
4686|46|El POlánco
4687|20|El Pollo
4688|32|El Ponchoso
4689|341|El Ponedero
4690|302|El Ponton
4691|208|El Ponton
4692|547|El Ponton
4693|288|El Poro Poro
4694|413|El Poro Poro
4695|473|El Portachuelo
4696|95|El Portachuelo
4697|171|El Portete
4698|526|El Portete
4699|460|El Porton de Cristo
4700|95|El Portugues
4701|178|El Porvenir
4702|10|El Porvenir
4703|503|El Porvenir
4704|259|El Porvenir
4705|20|El Poste
4706|52|El Pote o Bode
4707|33|El Potrerito
4708|390|El Potrero
4709|34|El Potrero
4710|260|El Potrero
4711|107|El Potrero
4712|225|El Potrero
4713|56|El Potrero
4714|524|El Potrero
4715|547|El Potrero
4716|587|El Potrero
4717|187|El Potrero o Potrerito
4718|10|El Potroso
4719|532|El Pozo Barro
4720|170|El Prado
4721|199|El Prado
4722|498|El Progreso
4723|588|El Progreso
4724|542|El Progreso o El Guineo
4725|469|El Puente
4726|584|El Puerto
4727|531|El Puerto
4728|420|El Puerto
4729|85|El Quebraon
4730|154|El Quebraon
4731|305|El Quije
4732|252|El Quinol
4733|137|El Quira
4734|81|El Quira
4735|180|El Quira
4736|49|El Quira
4737|568|El Quira
4738|381|El Quira
4739|225|El Quira
4740|288|El Quirri
4741|75|El Raizoso
4742|286|El Ranchito
4743|192|El Ranero
4744|288|El Rasca
4745|210|El Rascador
4746|513|El Rascador
4747|374|El Rascador
4748|513|El Rascador Arriba o El Mocho
4749|349|El Raton
4750|53|El Raton
4751|62|El Rayado
4752|566|El Real de Santa María
4753|112|El Recodo
4754|95|El Recodo
4755|157|El Remolino
4756|124|El Remolino
4757|534|El Remolino
4758|321|El Reparadero
4759|93|El Reparadero
4760|429|El Reporte
4761|392|El Restingue
4762|32|El Resumidero
4763|416|El Reten
4764|453|El Retiro
4765|235|El Retiro
4766|53|El Rialito
4767|393|El Rincón
4768|215|El Rincón
4769|550|El Rincón
4770|440|El Rincón
4771|141|El Rincón
4772|556|El Rincón
4773|21|El Rincón
4774|305|El Rincón
4775|457|El Rincón
4776|541|El Rincón
4777|390|El Rincón del Guayabo
4778|54|El Roble
4779|27|El Roble
4780|166|El Roble
4781|68|El Roble
4782|204|El Roble
4783|286|El Roble
4784|173|El Roble
4785|289|El Roble
4786|124|El Roble
4787|222|El Roble
4788|187|El Roble
4789|276|El Roble
4790|282|El Roble
4791|573|El Roble
4792|20|El Roble
4793|75|El Roble de Gualaca
4794|319|El Roblillo
4795|270|El Roblillo Arriba
4796|218|El Roblito
4797|211|El Rodeito
4798|293|El Rodeito
4799|180|El Rodeo
4800|43|El Rodeo
4801|223|El Rodeo
4802|151|El Rodeo
4803|556|El Rodeo
4804|484|El Rodeo
4805|406|El Rodeo
4806|480|El Rodeo
4807|84|El Rodeo
4808|53|El Rodeo
4809|530|El Rodeo
4810|434|El Rodeo
4811|62|El Rodeo
4812|93|El Rodeo de Las Huacas
4813|543|El Rodman
4814|566|El Rompio
4815|79|El Rompio
4816|375|El Rompio
4817|32|El Rondon
4818|460|El Rosario
4819|94|El Rosario
4820|54|El Rosario
4821|88|El Rosario
4822|176|El Roso
4823|176|El Ruda
4824|582|El Saladito
4825|7|El Salado
4826|321|El Salado
4827|75|El Salado
4828|226|El Salado
4829|108|El Salado
4830|403|El Salado de Los Guabos
4831|476|El Salaito
4832|137|El Salero
4833|547|El Salero
4834|444|El Salero
4835|72|El Salero
4836|137|El Salero Abajo
4837|444|El Salero Abajo
4838|444|El Salero No.1
4839|560|El Salitral
4840|194|El Salitre
4841|219|El Salitre
4842|292|El Salitre
4843|341|El Salitre
4844|176|El Salitre
4845|312|El Salitre
4846|224|El Salitre Abajo
4847|224|El Salitre Arriba
4848|151|El Salitre Nº1
4849|151|El Salitre Nº2
4850|357|El Salitre o Las Lomas
4851|127|El Salto
4852|348|El Salto
4853|493|El Salto
4854|253|El Salto
4855|426|El Salto
4856|260|El Salto
4857|57|El Salto
4858|400|El Salto
4859|203|El Salto
4860|309|El Salto
4861|147|El Salto
4862|215|El Salto de La Chumica
4863|200|El Salto de Subi
4864|24|El Saltoso
4865|261|El Sanche
4866|61|El Santisimo
4867|326|El Santo
4868|147|El Santuario o Barriada Virgen de Guadalupe
4869|341|El Satro
